Бренд;ID КАТ;Артикул;Название;Категория;Подкатегория;Цена;Старая Цена;Тег;Фото;Описание
MALECULA;;41801;Маска 41801 заверш. с пантенолом Healthy Mask Panthenol Aqua Superfood B-12 Paul Oscar, 500мл;Уход и реконструкция;Маски;77,80;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=145;"Завершающая маска для волос Пантенол Аква Суперфуд В-12 Paul Oscar – это средство для домашнего и профессионального ухода за волосами.Маска на основе пантенола интенсивно увлажняет и уплотняет волосы, глубоко питает и восстанавливает изнутри. Аминокислоты укрепляют, протеин увеличивает визуальную густоту, а пантенол создает защитный барьер.
Маска закрывает кутикулу волос, удерживая влагу и полезные вещества, придает волосам здоровый блеск и гладкость. Продукт подойдет профессионалам для завершения процедур выпрямления и восстановления, а также всем, кто ищет качественный домашний уход."
MALECULA;;715;Маска-гель 715 реконструирующая коллагеновая Cryoplastia Collagen Jelly Mask Paul Oscar, 500мл;Уход и реконструкция;Маски;68,40;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=146;Восстанавливающая маска для волос обеспечивает целостность структуры и насыщает волосы питательными веществами, делая их гибкими, эластичными и упругими. Восстанавливает, увлажняет и придает блеск. Увлажняющая маска для волос содержит гидролизованный коллаген и кератин, масло арганы, благодаря которым волосы легко поддаются укладке и остаются мягкими и послушными в течение длительного времени.
MALECULA;;41611;Маска-подложка 41611 протеиновая Next Evolution Superfood B-12 Paul Oscar, 500мл;Уход и реконструкция;Маски;54,10;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=147;Протеиновая маска-подложка Эволюция Ухода 3 ступень Суперфуд В-12 Paul Oscar. Восстанавливающая маска для волос предназначена для усиленного питания и защиты поврежденных, сухих ломких волос. Протеины пшеницы укрепляют структуру и способствуют удержанию влаги внутри волоса. Гидролизованный шелк увлажняет и разглаживает, коллаген придает блеск и мягкость.
MALECULA;;41844;Набор 41844 холодного ухода Paul Oscar Superfood B-12 (Пилинг+шампунь+восстан. крем+2 маски);Уход и реконструкция;Набор;276,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=148;"Профессиональный набор по уходу за волосами, который включает в себя продукты для эффективного ухода.
1. Пилинг для кожи головы Prebiotic Detox с комплексом AHA и BHA кислот обеспечивает глубокое очищение и отшелушивание мертвых клеток.
2. Шампунь-праймер глубокой очистки Гидро Очищение 1 ступень Суперфуд В-12 Paul Oscar интенсивно очищает кожу головы и волосы от загрязнений и продуктов стайлинга, подготавливает к процедуре восстановления.
3. Протеиновая маска-подложка Эволюция Ухода 3 ступень Суперфуд В-12 Paul Oscar интенсивно питает и защищает поврежденные, сухие и ломкие волосы. Протеины пшеницы укрепляют структуру и способствуют удержанию влаги внутри волоса. Гидролизованный шелк увлажняет и разглаживает, коллаген придает блеск и мягкость.
4. Восстанавливающий крем для волос Аминоплекс Витамин 2 ступень Суперфуд В-12 Paul Oscar гарантирует интенсивное увлажнение и восстановление волос после агрессивных химических процедур и негативного воздействия окружающей среды. Цистеин способствует регенерации и укреплению, биотин повышает плотность прядей,  экстракт папайи усиливает блеск и мягкость.
5. Завершающая маска для волос Пантенол Аква Суперфуд В-12 Paul Oscar  интенсивно увлажняет и уплотняет волосы, глубоко питает и восстанавливает изнутри. Аминокислоты укрепляют, протеин увеличивает визуальную густоту, а пантенол создает защитный барьер."
MALECULA;;36012;Клей-эликсир 36012 Charme Paul Oscar, 30 мл;Уход и реконструкция;Paul Oscar Спреи, масла;26,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=149;Эликсир Шарм для волос обогащен комплексом из трех масел. Он помогает восстановить и предотвратить ломкость, электризацию и сечение волос. Спрей-эликсир для волос уже после первого применения делает волосы заметно более гладкими и блестящими. Масло для восстановления волос запаивает поврежденные кончики, они выглядят в 3 раза более восстановленными и напитанными. Эликсир обладает накопительным эффектом. Ваши локоны преобразятся, станут мягкими, шелковистыми, приобретут зеркальный блеск и сияние. Масло для кончиков волос окутывает ароматом сочной вишни, не склеивает, не утяжеляет и не оставляет жирные следы.
MALECULA;;41610;Крем 41610 восстанавливающий для волос Aminoplex Vitamin Superfood B-12 Paul Oscar, 500мл;Уход и реконструкция;Paul Oscar Спреи, масла;59,60;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=150;Восстанавливающий крем для волос  Аминоплекс Витамин 2 ступень Суперфуд В-12 Paul Oscar гарантирует интенсивное увлажнение и восстановление волос после агрессивных химических процедур и негативного воздействия окружающей среды. Цистеин способствует регенерации и укреплению, биотин повышает плотность прядей,  экстракт папайи усиливает блеск и мягкость.
MALECULA;;41608;Пилинг 41608 для кожи головы Prebiotic Detox Superfood B-12, 200 мл;Уход и реконструкция;Paul Oscar Спреи, масла;34,80;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=151;Пилинг для волос и кожи головы с комплексом AHA и BHA кислот обеспечивает глубокое очищение и отшелушивание мертвых клеток, профилактику появления перхоти и снижение выработки себума.
MALECULA;;39732;Спрей 39732 термозащитный для волос 12 в 1 Anti-heat Protection Paul Oscar, 200 мл;Уход и реконструкция;Paul Oscar Спреи, масла;28,70;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=152;"Спрей для укладки волос — многофункциональное средство, которое эффективно защищает волосы от повреждений при всех видах горячей укладки. Термозащитный спрей для волос  борется с пушащимися прядями, сечением на концах и ломкостью.
Гидролизованные протеины пшеницы укрепляют и уплотняют структуру волоса, они становятся гладкими и мягкими. Легкий спрей термозащита для волос с экстрактом бамбука увлажняет по всей длине и придает здоровый блеск, пантенол гарантирует защиту цвета и стойкость укладки."
MALECULA;;39518;Филлер 39518 липидный Silkiss Express Treatment Paul Oscar, 200мл;Уход и реконструкция;Paul Oscar Спреи, масла;72,00;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=153;"Филлер моментального действия восполняет недостаток липидов в структуре волоса. Он интенсивно питает, увлажняет и разглаживает сухие, истонченные и пористые пряди, восстанавливает защитный слой волоса.
Масло авокадо восстанавливает, увлажняет и защищает волосы. Церамиды поддерживают естественный уровень увлажнения в их структуре, хитозан обладает антистатическим действием. Экстракт гамамелиса увлажняет и придает гладкость. Гидролизованный коллаген придает волосам объем, блеск и эластичность. Идеально подходит для поврежденных, окрашенных и пористых волос.
Маска для волос идеальна в качестве подложки перед кератиновым выпрямлением и ботоксом. Ее можно применять до и после окрашивания, а также как самостоятельный компонент ухода. Филлер для волос обладает накопительным восстанавливающим эффектом."
MALECULA;;35373;Шампунь 35373 разглаживающий Paul Oscar Soft Liss Smooth and Silky, 500мл;Уход и реконструкция;Paul Oscar Шампуни;54,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=154;Шампунь разглаживающий Soft Liss эффективно очищает волосы, воздействуя на кутикулярный слой. Масло жожоба увлажняет и смягчает, протеины шелка уплотняют и защищают от ломкости. Шампунь для гладкости отлично подходит для пролонгации эффекта от процедур выпрямления и восстановления волос, сохранения мягкости и блеска. Шампунь создан специально для поддержания гладкости и сияния волос. Используйте вместе с разглаживающим бальзамом Soft Liss Smooth and Silky Paul Oscar.
MALECULA;;35381;Шампунь 35381 питательный Paul Oscar Nutri Jelly Nutrition and Hydration, 500мл;Уход и реконструкция;Paul Oscar Шампуни;54,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=155;Питательный шампунь для волос Nutri Jelly обладает мягкой гелевой текстурой и нежным освежающим ароматом. Шампунь для волос профессиональный бережно очищает и интенсивно ухаживает за волосами, увлажняя и питая от корней до самых кончиков. Экстракт корня аира укрепляет и предотвращает выпадение. Масло ши питает и оказывает восстанавливающий эффект. Шампунь с маслами и пантенолом насыщает пряди полезными веществами, увеличивая визуальный объем.
MALECULA;;39209;Шампунь 39209 для создания объема Paul Oscar Volume Up Boost and Density, 500мл;Уход и реконструкция;Paul Oscar Шампуни;54,90;;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq2rRSM_XJ4r_Tmp8zy-CjQhzoorwH_uh8b3ZdcxDYMw&s=156;Шампунь для объема волос Volume Up гарантирует качественное очищение от загрязнений, которые утяжеляют волосы у корней. Ухаживающие элементы проникают в структуру волос, оказывая уплотняющее и укрепляющее воздействие. Комплекс витаминов в шампуне для придания объема волосам активизирует рост локонов, гидролизованный протеин придает им блеск и силу. Используйте вместе с бальзамом для создания объема Volume Up Boost and Density Paul Oscar.
